City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description,Date
525,Neiafu,-18.65,-173.9833,82.4,78,20,5.75,TO,few clouds,2021-04-25 21:27:39
526,Oistins,13.0667,-59.5333,82.4,54,20,17.27,BB,few clouds,2021-04-25 21:27:16
527,Sebeta,8.9167,38.6167,57.22,89,100,4.27,ET,moderate rain,2021-04-25 21:27:40
528,Sijunjung,-0.6876,100.9537,72.41,97,82,1.3,ID,broken clouds,2021-04-25 21:27:40
529,Muroto,33.2833,134.15,51.8,35,0,13.8,JP,clear sky,2021-04-25 21:27:41
530,Isangel,-19.55,169.2667,76.64,86,100,13.15,VU,overcast clouds,2021-04-25 21:27:41
531,Dhone,15.4167,77.8833,83.7,46,37,9.26,IN,scattered clouds,2021-04-25 21:27:41
532,Myrtle Grove,30.421,-87.3075,80.6,53,1,11.5,US,clear sky,2021-04-25 21:27:42
533,Areia Branca,-4.9561,-37.1369,81.12,73,76,14.54,BR,broken clouds,2021-04-25 21:27:42
534,Panguna,-6.3164,155.4848,72.64,76,82,0.49,PG,broken clouds,2021-04-25 21:27:43
535,Teya,60.3778,92.6267,33.48,93,100,6.08,RU,overcast clouds,2021-04-25 21:27:43
536,Shaoyang,27.2315,111.4525,57.88,93,100,1.99,CN,moderate rain,2021-04-25 21:27:43
537,Okhotsk,59.3833,143.3,17.11,70,0,10.36,RU,clear sky,2021-04-25 21:27:44
538,Santa Ines,-3.6667,-45.38,77.09,91,37,2.77,BR,scattered clouds,2021-04-25 21:27:44
539,Kuytun,54.3419,101.5036,29.79,88,88,9.08,RU,overcast clouds,2021-04-25 21:27:45
540,Ambon,-3.6954,128.1814,75.2,88,40,10.36,ID,scattered clouds,2021-04-25 21:27:45
541,Otane,-39.8833,176.6333,62.01,47,70,5.01,NZ,light rain,2021-04-25 21:27:45
542,Berezanka,46.8526,31.388,46.17,67,100,7.63,UA,overcast clouds,2021-04-25 21:27:46
543,Eyemouth,55.8713,-2.0901,43.0,66,9,10.25,GB,clear sky,2021-04-25 21:27:46
544,Kargasok,59.0556,80.8572,35.02,98,100,5.59,RU,overcast clouds,2021-04-25 21:27:47
545,Iskateley,67.6803,53.1512,38.17,90,100,7.63,RU,overcast clouds,2021-04-25 21:27:47
546,Nelson Bay,-32.7167,152.15,54.0,100,40,6.91,AU,mist,2021-04-25 21:27:47
547,Westport,41.1415,-73.3579,57.99,62,75,12.66,US,broken clouds,2021-04-25 21:24:37
548,Lasa,46.6166,10.7002,55.4,61,0,3.44,IT,clear sky,2021-04-25 21:27:48
549,George,-33.963,22.4617,66.2,77,40,2.3,ZA,scattered clouds,2021-04-25 21:27:48
550,Abha,18.2164,42.5053,62.6,72,40,11.88,SA,scattered clouds,2021-04-25 21:27:49
551,Leshukonskoye,64.8989,45.7622,39.81,93,100,5.19,RU,overcast clouds,2021-04-25 21:27:49
552,Bhadrachalam,17.6667,80.8833,82.54,64,3,7.09,IN,clear sky,2021-04-25 21:27:50
553,Ballitoville,-29.539,31.2144,69.01,94,0,1.14,ZA,clear sky,2021-04-25 21:27:50
554,Chalchihuites,23.4833,-103.8833,83.39,10,100,17.85,MX,overcast clouds,2021-04-25 21:27:51
555,Tromso,69.6496,18.957,33.8,86,75,9.22,NO,light snow,2021-04-25 21:27:51
556,Bambanglipuro,-7.95,110.2833,74.93,86,64,2.95,ID,broken clouds,2021-04-25 21:27:52
557,Padang,-0.9492,100.3543,77.49,85,87,3.74,ID,overcast clouds,2021-04-25 21:27:52
558,Chupa,66.27,33.0549,33.87,85,100,10.07,RU,overcast clouds,2021-04-25 21:27:53
559,Tual,-5.6667,132.75,83.43,63,100,7.05,ID,overcast clouds,2021-04-25 21:27:53
560,Nhulunbuy,-12.2333,136.7667,77.0,94,75,8.03,AU,moderate rain,2021-04-25 21:27:54
561,Chimbote,-9.0853,-78.5783,69.71,78,21,9.19,PE,few clouds,2021-04-25 21:27:54
562,Kalmunai,7.4167,81.8167,78.28,78,49,5.21,LK,scattered clouds,2021-04-25 21:27:55
563,Coldingham,55.8868,-2.157,43.0,66,9,9.64,GB,clear sky,2021-04-25 21:27:55
564,Kushiro,42.975,144.3747,31.5,64,82,11.03,JP,broken clouds,2021-04-25 21:27:56
565,Khash,28.2211,61.2158,71.28,28,43,7.05,IR,scattered clouds,2021-04-25 21:27:56
566,Buala,-8.145,159.5921,81.59,80,22,2.04,SB,few clouds,2021-04-25 21:25:09
567,Lexington,37.9887,-84.4777,60.01,58,20,4.61,US,few clouds,2021-04-25 21:27:33
568,Butterworth,5.3991,100.3638,80.01,89,20,4.56,MY,few clouds,2021-04-25 21:27:57
569,Zhigansk,66.7697,123.3711,32.34,99,100,8.46,RU,light snow,2021-04-25 21:27:58
570,Kedzierzyn-Kozle,50.3498,18.2261,37.0,61,10,5.61,PL,clear sky,2021-04-25 21:27:58
571,Martapura,-3.4167,114.85,78.8,94,90,3.44,ID,overcast clouds,2021-04-25 21:27:58
572,Severo-Yeniseyskiy,60.3725,93.0408,30.18,94,100,6.76,RU,overcast clouds,2021-04-25 21:27:59
573,Bratsk,56.1325,101.6142,30.2,74,20,4.47,RU,few clouds,2021-04-25 21:27:59
574,Hendersonville,36.3048,-86.62,71.6,35,40,9.22,US,scattered clouds,2021-04-25 21:27:55
575,Palimbang,6.2106,124.1894,78.84,77,42,3.02,PH,scattered clouds,2021-04-25 21:28:00
576,Buraydah,26.326,43.975,82.4,36,75,12.66,SA,broken clouds,2021-04-25 21:28:00
577,Bardiyah,31.7561,25.0865,61.48,86,7,16.98,LY,clear sky,2021-04-25 21:28:01
578,Novaya Igirma,57.1334,103.9112,28.96,95,85,7.38,RU,light snow,2021-04-25 21:28:01
579,Reyes,-14.3167,-67.3833,71.6,88,90,3.89,BO,overcast clouds,2021-04-25 21:28:02
580,Burnie,-41.0667,145.9167,53.01,79,74,8.99,AU,broken clouds,2021-04-25 21:28:02
581,Kenai,60.5544,-151.2583,53.6,37,1,6.91,US,clear sky,2021-04-25 21:24:23
582,Wejherowo,54.6057,18.2356,32.0,80,0,8.05,PL,clear sky,2021-04-25 21:28:03
583,Carutapera,-1.195,-46.02,78.24,89,37,5.46,BR,scattered clouds,2021-04-25 21:28:03
584,Adrar,20.5022,-10.0711,87.49,16,35,9.42,MR,scattered clouds,2021-04-25 21:28:04
585,Roros,62.5747,11.3842,26.6,80,75,4.61,NO,light snow,2021-04-25 21:23:35
586,Tignere,7.3667,12.65,72.16,64,38,2.26,CM,scattered clouds,2021-04-25 21:28:04
587,Luancheng,37.8792,114.6517,55.4,71,100,2.24,CN,moderate rain,2021-04-25 21:28:05
588,Mereni,44.05,28.3667,43.0,100,75,9.22,RO,fog,2021-04-25 21:28:05
589,Durango,24.8333,-104.8333,87.42,4,68,20.09,MX,broken clouds,2021-04-25 21:26:32
590,Cidreira,-30.1811,-50.2056,68.4,72,78,13.0,BR,broken clouds,2021-04-25 21:28:06
591,Saint-Joseph,-21.3667,55.6167,78.8,69,0,18.41,RE,light rain,2021-04-25 21:23:41
592,Bata,1.8639,9.7658,84.2,84,40,3.44,GQ,scattered clouds,2021-04-25 21:28:06
593,Kumluca,36.3703,30.2869,66.2,59,25,2.8,TR,scattered clouds,2021-04-25 21:28:06
594,The Pas,53.8251,-101.2541,48.2,31,75,10.36,CA,broken clouds,2021-04-25 21:28:07
595,Ahipara,-35.1667,173.1667,61.25,79,72,8.23,NZ,broken clouds,2021-04-25 21:28:07
596,Madang,-5.2246,145.7966,74.39,91,100,6.17,PG,overcast clouds,2021-04-25 21:28:08
597,Lumeje,-11.55,20.7833,67.57,72,47,3.44,AO,scattered clouds,2021-04-25 21:28:08
598,Bosaso,11.2842,49.1816,85.42,64,76,3.29,SO,broken clouds,2021-04-25 21:28:09
599,Tuy Hoa,13.0833,109.3,77.38,88,23,1.81,VN,few clouds,2021-04-25 21:28:09
600,Neepawa,50.2289,-99.4664,39.2,87,90,9.98,CA,moderate rain,2021-04-25 21:28:09
601,Berlevag,70.8578,29.0864,32.0,69,75,10.36,NO,broken clouds,2021-04-25 21:23:40
602,Port Blair,11.6667,92.75,81.25,75,99,3.87,IN,overcast clouds,2021-04-25 21:28:10
603,Mananara,-16.1667,49.7667,72.09,94,89,4.5,MG,overcast clouds,2021-04-25 21:28:11
604,Batticaloa,7.7102,81.6924,78.71,76,38,5.93,LK,scattered clouds,2021-04-25 21:28:11
605,Ihosy,-22.4,46.1167,65.07,91,79,7.23,MG,broken clouds,2021-04-25 21:24:08
606,Dongkan,33.9997,119.8308,51.49,83,37,5.35,CN,scattered clouds,2021-04-25 21:28:12
607,Eirunepe,-6.6603,-69.8736,79.14,92,100,2.75,BR,moderate rain,2021-04-25 21:28:12
608,Reconquista,-29.15,-59.65,63.01,64,0,6.98,AR,clear sky,2021-04-25 21:28:12
609,Shubarkuduk,49.1447,56.4872,49.77,80,100,3.27,KZ,overcast clouds,2021-04-25 21:28:13
610,Karratha,-20.7377,116.8463,75.47,59,0,7.83,AU,clear sky,2021-04-25 21:27:46
611,Ribeira Brava,32.65,-17.0667,60.01,89,47,17.02,PT,scattered clouds,2021-04-25 21:28:13
612,Mikhaylovka,50.06,43.2379,42.37,53,87,5.32,RU,overcast clouds,2021-04-25 21:28:14
613,Mokshan,53.4365,44.6132,41.0,38,10,14.88,RU,clear sky,2021-04-25 21:28:14
614,Nogliki,51.8333,143.1667,26.37,66,7,2.95,RU,clear sky,2021-04-25 21:28:15
615,Tchamba,9.0333,1.4167,82.4,83,0,2.77,TG,light rain,2021-04-25 21:28:15
616,Beloha,-25.1667,45.05,73.13,74,0,7.65,MG,clear sky,2021-04-25 21:28:15
617,Benalla,-36.55,145.9833,33.8,100,90,3.44,AU,overcast clouds,2021-04-25 21:28:16
618,Biak,-0.9131,122.8766,75.13,81,84,5.12,ID,broken clouds,2021-04-25 21:28:16
619,Ankpa,7.3706,7.6253,73.81,86,43,9.37,NG,light rain,2021-04-25 21:28:17
620,Ust-Kan,50.9276,84.761,29.03,74,100,3.27,RU,overcast clouds,2021-04-25 21:28:17
621,Rantepao,-2.9701,119.8978,65.12,97,82,2.39,ID,broken clouds,2021-04-25 21:28:17
622,Soe,-9.8607,124.284,60.21,84,97,3.04,ID,overcast clouds,2021-04-25 21:28:18
623,Cortez,37.3489,-108.5859,75.2,10,1,12.66,US,clear sky,2021-04-25 21:28:18
624,Rocklin,38.7907,-121.2358,60.01,76,90,13.8,US,light rain,2021-04-25 21:26:31
625,Kilindoni,-7.9139,39.6668,80.24,79,100,11.39,TZ,light rain,2021-04-25 21:28:19
626,Nemuro,43.3236,145.575,32.5,65,15,17.45,JP,few clouds,2021-04-25 21:28:19
627,Rey Bouba,8.6724,14.1786,87.87,35,52,1.52,CM,broken clouds,2021-04-25 21:28:20
628,Basco,20.4487,121.9702,75.92,73,89,19.98,PH,overcast clouds,2021-04-25 21:28:20
629,Kloulklubed,7.0419,134.2556,78.8,89,90,9.22,PW,overcast clouds,2021-04-25 21:28:21
630,Gambela,8.25,34.5833,73.87,86,87,0.76,ET,light rain,2021-04-25 21:28:21
631,Morondava,-20.2833,44.2833,75.42,85,100,8.34,MG,overcast clouds,2021-04-25 21:24:12
632,Poum,-20.2333,164.0167,77.11,77,89,19.15,NC,overcast clouds,2021-04-25 21:28:22
633,San Cristobal,7.7669,-72.225,87.8,62,40,12.66,VE,scattered clouds,2021-04-25 21:28:22
634,Nantucket,41.2835,-70.0995,46.4,100,90,24.16,US,mist,2021-04-25 21:24:08
635,Novopokrovka,49.8425,36.5477,41.0,60,0,4.47,UA,clear sky,2021-04-25 21:28:23
636,Quzhou,28.9594,118.8686,61.84,94,98,4.72,CN,overcast clouds,2021-04-25 21:28:24
637,Luderitz,-26.6481,15.1594,61.93,90,93,3.18,NA,overcast clouds,2021-04-25 21:28:24
638,Port Hedland,-20.3167,118.5667,62.6,88,0,8.05,AU,clear sky,2021-04-25 21:28:25
639,Rorvik,64.8621,11.2373,37.4,65,75,5.75,NO,broken clouds,2021-04-25 21:28:25
640,Aasiaat,68.7098,-52.8699,36.59,73,80,2.77,GL,broken clouds,2021-04-25 21:28:25
641,Huntsville,34.7304,-86.5861,72.0,49,1,6.91,US,clear sky,2021-04-25 21:23:33
642,Neijiang,29.5835,105.0622,57.9,92,100,2.06,CN,light rain,2021-04-25 21:25:05
643,Bathsheba,13.2167,-59.5167,82.4,54,20,17.27,BB,few clouds,2021-04-25 21:28:26
644,Tautira,-17.7333,-149.15,86.0,66,40,8.05,PF,scattered clouds,2021-04-25 21:28:26
645,Kayerkan,69.3497,87.7602,-1.26,99,100,3.31,RU,overcast clouds,2021-04-25 21:28:27
646,Belgrade,44.804,20.4651,57.2,41,0,4.61,RS,clear sky,2021-04-25 21:28:27
647,Samfya,-11.3649,29.5565,68.43,75,87,6.58,ZM,overcast clouds,2021-04-25 21:28:28
648,Dryden,49.7833,-92.7503,48.2,23,40,14.97,CA,scattered clouds,2021-04-25 21:28:28
649,Bo Rai,12.5728,102.5371,82.0,99,92,1.48,TH,overcast clouds,2021-04-25 21:28:28
650,Rudnyy,52.9594,63.1206,41.0,70,0,8.95,KZ,clear sky,2021-04-25 21:28:29
651,Bardejov,49.2918,21.2727,32.0,78,11,7.0,SK,few clouds,2021-04-25 21:28:29
652,Biskamzha,53.4497,89.5272,28.62,97,90,0.92,RU,overcast clouds,2021-04-25 21:28:30
653,Pangody,65.85,74.4859,31.86,91,100,11.43,RU,overcast clouds,2021-04-25 21:28:30
654,Goya,-29.14,-59.2626,63.16,63,0,4.61,AR,clear sky,2021-04-25 21:28:30
655,Puri,19.8,85.85,82.4,89,20,11.5,IN,haze,2021-04-25 21:28:31
656,Talara,-4.5772,-81.2719,82.4,57,0,13.8,PE,clear sky,2021-04-25 21:28:31
657,Cururupu,-1.8283,-44.8683,76.66,92,99,3.36,BR,overcast clouds,2021-04-25 21:28:32
658,Lenger,42.183,69.8839,57.2,62,0,2.24,KZ,clear sky,2021-04-25 21:28:32
659,Leeton,-34.5667,146.4,37.4,93,3,3.47,AU,clear sky,2021-04-25 21:28:32
660,Phatthalung,7.5,100.0833,77.67,83,82,3.65,TH,broken clouds,2021-04-25 21:28:33
661,Haapiti,-17.5667,-149.8667,86.0,66,40,8.05,PF,light rain,2021-04-25 21:28:33
662,Muborak,39.2553,65.1528,71.8,24,100,17.2,UZ,overcast clouds,2021-04-25 21:28:33
663,Comodoro Rivadavia,-45.8667,-67.5,66.2,48,0,8.05,AR,clear sky,2021-04-25 21:25:15
664,Paita,-5.0892,-81.1144,82.4,57,0,13.8,PE,clear sky,2021-04-25 21:28:34
665,Villa Carlos Paz,-31.4241,-64.4978,71.01,42,20,5.75,AR,few clouds,2021-04-25 21:28:34
666,Sandviken,60.6167,16.7667,33.01,94,57,4.0,SE,broken clouds,2021-04-25 21:28:35
667,Glenwood Springs,39.5505,-107.3248,72.0,33,56,25.32,US,broken clouds,2021-04-25 21:24:44
668,Tommot,58.9564,126.2925,35.02,98,100,5.99,RU,light snow,2021-04-25 21:28:35
669,Susehri,40.1644,38.0867,57.2,78,97,1.07,TR,overcast clouds,2021-04-25 21:28:36
670,Zlitan,32.4674,14.5687,62.42,74,0,11.7,LY,clear sky,2021-04-25 21:28:37
671,Half Moon Bay,37.4636,-122.4286,55.99,93,90,11.5,US,overcast clouds,2021-04-25 21:28:37
672,Great Yarmouth,52.6083,1.7305,43.0,65,90,12.66,GB,overcast clouds,2021-04-25 21:28:37
673,Vila Do Maio,15.1333,-23.2167,71.6,73,75,17.27,CV,broken clouds,2021-04-25 21:28:38
674,Katastarion,37.8333,20.7667,57.99,82,20,5.75,GR,few clouds,2021-04-25 21:28:38
675,Cedar City,37.6775,-113.0619,66.2,12,1,42.57,US,clear sky,2021-04-25 21:28:38
676,Novikovo,51.1537,37.8879,39.45,78,60,4.79,RU,light rain,2021-04-25 21:28:39
677,Henties Bay,-22.116,14.2845,62.01,90,23,5.99,NA,few clouds,2021-04-25 21:28:39
678,Caconda,-13.7333,15.0667,63.18,55,72,3.11,AO,broken clouds,2021-04-25 21:28:40
679,Meulaboh,4.1363,96.1285,76.53,86,77,4.38,ID,broken clouds,2021-04-25 21:28:40
680,Shahreza,32.0339,51.8794,64.67,41,100,3.74,IR,overcast clouds,2021-04-25 21:28:40
681,Auki,-8.7676,160.7034,80.83,85,63,1.99,SB,broken clouds,2021-04-25 21:28:41
682,Birobidzhan,48.8,132.95,37.69,36,91,5.44,RU,overcast clouds,2021-04-25 21:28:24
683,Narrabri,-30.3167,149.7833,50.0,71,0,2.3,AU,clear sky,2021-04-25 21:28:42
684,Vung Tau,10.346,107.0843,82.47,78,100,8.86,VN,overcast clouds,2021-04-25 21:28:42
685,Morant Bay,17.8815,-76.4093,82.4,74,75,11.5,JM,broken clouds,2021-04-25 21:28:42
686,Buritis,-15.6178,-46.4233,81.46,49,98,2.46,BR,overcast clouds,2021-04-25 21:28:43
687,Kishi,9.0833,3.85,76.86,82,100,10.04,NG,overcast clouds,2021-04-25 21:28:43
688,Tres De Maio,-27.7733,-54.24,70.0,70,99,10.36,BR,overcast clouds,2021-04-25 21:28:44
689,Buribay,51.9617,58.1592,42.73,83,82,8.77,RU,broken clouds,2021-04-25 21:28:44
690,El Astillero,43.4009,-3.8205,68.0,52,40,5.75,ES,scattered clouds,2021-04-25 21:28:45
691,Kununurra,-15.7667,128.7333,60.8,88,98,7.14,AU,overcast clouds,2021-04-25 21:28:45
692,Taki,22.5861,88.9214,84.2,79,20,8.05,IN,haze,2021-04-25 21:28:45
693,Dudinka,69.4058,86.1778,-3.6,100,100,2.82,RU,overcast clouds,2021-04-25 21:28:46
694,Qunduz,36.729,68.857,67.01,33,15,3.24,AF,few clouds,2021-04-25 21:28:46
695,Gunjur,13.2019,-16.7339,69.8,83,0,14.97,GM,clear sky,2021-04-25 21:28:47
696,Sao Sebastiao,-23.76,-45.4097,71.55,84,21,2.68,BR,few clouds,2021-04-25 21:28:47
697,Kontagora,10.3999,5.4695,76.71,74,95,11.43,NG,light rain,2021-04-25 21:28:48
698,Savinka,50.0785,47.0994,42.82,52,95,5.37,RU,overcast clouds,2021-04-25 21:28:48
699,Doha,25.2867,51.5333,82.99,78,59,4.61,QA,haze,2021-04-25 21:28:49
700,Yaan,7.3833,8.5667,81.93,67,93,5.55,NG,overcast clouds,2021-04-25 21:28:49
701,Puerto Madero,14.7208,-92.4215,89.6,58,20,10.36,MX,few clouds,2021-04-25 21:28:49
702,Ulkan,57.243,107.3223,25.03,97,56,4.09,RU,broken clouds,2021-04-25 21:28:50
703,Bayanday,53.0661,105.5139,30.78,77,100,13.09,RU,overcast clouds,2021-04-25 21:28:50
704,Preobrazheniye,42.9019,133.9064,36.19,53,0,2.86,RU,clear sky,2021-04-25 21:28:51
705,Hay River,60.8156,-115.7999,24.8,54,100,6.91,CA,light snow,2021-04-25 21:28:51
706,Konosha,60.9736,40.257,40.5,93,100,4.65,RU,overcast clouds,2021-04-25 21:28:51
707,Santiago Del Estero,-27.7951,-64.2615,72.37,44,0,6.62,AR,clear sky,2021-04-25 21:28:52
708,Sisimiut,66.9395,-53.6735,40.01,76,98,4.43,GL,overcast clouds,2021-04-25 21:28:52
709,Batemans Bay,-35.7167,150.1833,48.99,93,8,1.01,AU,clear sky,2021-04-25 21:28:52
710,Honningsvag,70.9821,25.9704,32.0,93,75,12.66,NO,snow,2021-04-25 21:28:53
711,Berkak,62.825,10.0118,37.0,72,100,1.01,NO,light snow,2021-04-25 21:28:53
712,Kota Kinabalu,5.9749,116.0724,78.8,89,20,3.44,MY,few clouds,2021-04-25 21:28:54
713,Bang Saphan,11.2126,99.5117,75.25,86,89,4.56,TH,overcast clouds,2021-04-25 21:28:54
714,Noumea,-22.2763,166.4572,77.0,94,90,3.44,NC,overcast clouds,2021-04-25 21:27:16
715,Meoqui,28.2833,-105.4833,87.8,5,75,8.05,MX,broken clouds,2021-04-25 21:28:55
